date,decentraland
2018-07-14 00:00:00.000,0.0942789394905713
2018-07-15 00:00:00.000,0.09364509220834254
2018-07-16 00:00:00.000,0.09476699583751333
2018-07-17 00:00:00.000,0.1028001439582668
2018-07-18 00:00:00.000,0.12435738516370262
2018-07-19 00:00:00.000,0.1153418767056218
2018-07-20 00:00:00.000,0.11704434452085827
2018-07-21 00:00:00.000,0.11866305488805035
2018-07-22 00:00:00.000,0.12579351300749383
2018-07-23 00:00:00.000,0.13885090508969553
2018-07-24 00:00:00.000,0.1321011226570271
2018-07-25 00:00:00.000,0.1310135533979654
2018-07-26 00:00:00.000,0.13766500015222882
2018-07-27 00:00:00.000,0.12553800104986543
2018-07-28 00:00:00.000,0.12823194398787607
2018-07-29 00:00:00.000,0.1323486124659308
2018-07-30 00:00:00.000,0.13414598951332413
2018-07-31 00:00:00.000,0.12461286273591711
2018-08-01 00:00:00.000,0.11147705107204504
2018-08-02 00:00:00.000,0.1053593661379898
2018-08-03 00:00:00.000,0.10112629058597296
2018-08-04 00:00:00.000,0.09506019129824969
2018-08-05 00:00:00.000,0.09218561580480802
2018-08-06 00:00:00.000,0.09787121088227266
2018-08-07 00:00:00.000,0.09445142645409935
2018-08-08 00:00:00.000,0.0878664440700274
2018-08-09 00:00:00.000,0.08101795189642617
2018-08-10 00:00:00.000,0.0878668137926491
2018-08-11 00:00:00.000,0.08161689564554307
2018-08-14 00:00:00.000,0.07249690720471233
2018-08-15 00:00:00.000,0.06350316788732897
2018-08-16 00:00:00.000,0.06897080234129743
2018-08-17 00:00:00.000,0.06629369874769275
2018-08-18 00:00:00.000,0.07734806999858564
2018-08-19 00:00:00.000,0.07059435393791492
2018-08-20 00:00:00.000,0.0777268777410992
2018-08-21 00:00:00.000,0.06807505510953603
2018-08-22 00:00:00.000,0.06888798992833964
2018-08-23 00:00:00.000,0.0636118489518294
2018-08-24 00:00:00.000,0.0663401328825245
2018-08-25 00:00:00.000,0.06873873007303373
2018-08-26 00:00:00.000,0.06932858806683428
2018-08-27 00:00:00.000,0.06940474992967212
2018-08-28 00:00:00.000,0.0725437839919554
2018-08-29 00:00:00.000,0.07466390083473702
2018-08-30 00:00:00.000,0.08067074954770298
2018-08-31 00:00:00.000,0.07760936470550273
2018-09-01 00:00:00.000,0.07774811326571449
2018-09-02 00:00:00.000,0.07976932442919962
2018-09-03 00:00:00.000,0.07831661399006995
2018-09-04 00:00:00.000,0.07812620211875215
2018-09-05 00:00:00.000,0.07701888325819822
2018-09-06 00:00:00.000,0.06545700534728176
2018-09-07 00:00:00.000,0.06458867144594488
2018-09-08 00:00:00.000,0.06066637882287392
2018-09-09 00:00:00.000,0.057258223158551516
2018-09-10 00:00:00.000,0.06366549964887126
2018-09-11 00:00:00.000,0.06057510467951395
2018-09-12 00:00:00.000,0.05863881821379966
2018-09-13 00:00:00.000,0.060160636197146566
2018-09-14 00:00:00.000,0.06626668930614045
2018-09-15 00:00:00.000,0.06570328129065006
2018-09-16 00:00:00.000,0.07119341065760075
2018-09-17 00:00:00.000,0.06989798938964209
2018-09-18 00:00:00.000,0.06480224479666094
2018-09-19 00:00:00.000,0.06966825569827542
2018-09-20 00:00:00.000,0.07342410171440134
2018-09-21 00:00:00.000,0.07996553614876913
2018-09-22 00:00:00.000,0.08038656294220002
2018-09-23 00:00:00.000,0.07660151798404234
2018-09-24 00:00:00.000,0.07760615596062509
2018-09-25 00:00:00.000,0.07519278766884774
2018-09-26 00:00:00.000,0.07186927043877682
2018-09-27 00:00:00.000,0.07182349056841864
2018-09-28 00:00:00.000,0.07767797919720296
2018-09-29 00:00:00.000,0.07739018424403102
2018-09-30 00:00:00.000,0.07459792902239719
2018-10-01 00:00:00.000,0.0748376520304038
2018-10-02 00:00:00.000,0.07462630132012148
2018-10-03 00:00:00.000,0.07366779568659297
2018-10-04 00:00:00.000,0.07382694577051988
2018-10-05 00:00:00.000,0.07676123780089186
2018-10-06 00:00:00.000,0.07922852586190177
2018-10-07 00:00:00.000,0.0761277786860586
2018-10-08 00:00:00.000,0.07700620189914777
2018-10-09 00:00:00.000,0.07614440026168241
2018-10-10 00:00:00.000,0.07632610130986112
2018-10-11 00:00:00.000,0.07493396964105854
2018-10-12 00:00:00.000,0.0679693875662618
2018-10-13 00:00:00.000,0.06869428492306662
2018-10-14 00:00:00.000,0.06864916174703926
2018-10-15 00:00:00.000,0.06848584251501542
2018-10-16 00:00:00.000,0.07119741936441129
2018-10-17 00:00:00.000,0.07211387657883186
2018-10-18 00:00:00.000,0.07224630607441773
2018-10-19 00:00:00.000,0.06936733664799286
2018-10-20 00:00:00.000,0.07033175734221266
2018-10-21 00:00:00.000,0.07106962339348556
2018-10-22 00:00:00.000,0.07320029155839454
2018-10-23 00:00:00.000,0.07256056236289019
2018-10-24 00:00:00.000,0.0736802867654239
2018-10-25 00:00:00.000,0.07272645677209806
2018-10-26 00:00:00.000,0.07274501688630446
2018-10-27 00:00:00.000,0.07396445272472724
2018-10-28 00:00:00.000,0.07666844714850311
2018-10-29 00:00:00.000,0.07786048856626339
2018-10-30 00:00:00.000,0.07280380118015026
2018-10-31 00:00:00.000,0.07474088016689398
2018-11-01 00:00:00.000,0.07580462330499196
2018-11-02 00:00:00.000,0.07862104398038841
2018-11-03 00:00:00.000,0.07954689211761573
2018-11-04 00:00:00.000,0.07705489897375495
2018-11-05 00:00:00.000,0.07603275929158164
2018-11-06 00:00:00.000,0.07741641832374074
2018-11-07 00:00:00.000,0.07786973887255551
2018-11-08 00:00:00.000,0.07892699929602878
2018-11-09 00:00:00.000,0.08739479328286857
2018-11-10 00:00:00.000,0.08496377704286605
2018-11-11 00:00:00.000,0.0962504202985317
2018-11-12 00:00:00.000,0.09390426356641897
2018-11-13 00:00:00.000,0.102538670710607
2018-11-14 00:00:00.000,0.10344703125913882
2018-11-15 00:00:00.000,0.08886564003434928
2018-11-16 00:00:00.000,0.09325709273609153
2018-11-17 00:00:00.000,0.08708364316728005
2018-11-18 00:00:00.000,0.08417051393121971
2018-11-19 00:00:00.000,0.08709784816826156
2018-11-20 00:00:00.000,0.06959099819193627
2018-11-21 00:00:00.000,0.058480439848977835
2018-11-22 00:00:00.000,0.06556915337537067
2018-11-23 00:00:00.000,0.060721056158602855
2018-11-24 00:00:00.000,0.06044059378219794
2018-11-25 00:00:00.000,0.05352916160378211
2018-11-26 00:00:00.000,0.05493142564288202
2018-11-27 00:00:00.000,0.052150517301520656
2018-11-28 00:00:00.000,0.052851236885769814
2018-11-29 00:00:00.000,0.060555945158223184
2018-11-30 00:00:00.000,0.06113061096270526
2018-12-01 00:00:00.000,0.05794653094872616
2018-12-02 00:00:00.000,0.06349765001949824
2018-12-03 00:00:00.000,0.06355590695263322
2018-12-04 00:00:00.000,0.06975388745618516
2018-12-05 00:00:00.000,0.06524944475962148
2018-12-06 00:00:00.000,0.05780721316554987
2018-12-07 00:00:00.000,0.05419424827378757
2018-12-08 00:00:00.000,0.05601017342081306
2018-12-09 00:00:00.000,0.05769869088193514
2018-12-10 00:00:00.000,0.06030728168978953
2018-12-11 00:00:00.000,0.056649160664546484
2018-12-12 00:00:00.000,0.05254823182600827
2018-12-13 00:00:00.000,0.053889019592547105
2018-12-14 00:00:00.000,0.048417712100077975
2018-12-15 00:00:00.000,0.04350734426846852
2018-12-16 00:00:00.000,0.043386249542996566
2018-12-17 00:00:00.000,0.04515057502468973
2018-12-18 00:00:00.000,0.04832394167503033
2018-12-19 00:00:00.000,0.04876948160489974
2018-12-20 00:00:00.000,0.04745937038837916
2018-12-21 00:00:00.000,0.052739401672434225
2018-12-22 00:00:00.000,0.053553191719367274
2018-12-23 00:00:00.000,0.05601148343265833
2018-12-24 00:00:00.000,0.05641808958524569
2018-12-25 00:00:00.000,0.05523395224330926
2018-12-26 00:00:00.000,0.04966273458206542
2018-12-27 00:00:00.000,0.049692088555204225
2018-12-28 00:00:00.000,0.04491083595978788
2018-12-29 00:00:00.000,0.05014183214242492
2018-12-30 00:00:00.000,0.04859236163543329
2018-12-31 00:00:00.000,0.04789593857018345
2019-01-01 00:00:00.000,0.04478664783325168
2019-01-02 00:00:00.000,0.0458582405307391
2019-01-03 00:00:00.000,0.04630828938153892
2019-01-04 00:00:00.000,0.04381015413249083
2019-01-05 00:00:00.000,0.04520442774891326
2019-01-06 00:00:00.000,0.044972913013872226
2019-01-07 00:00:00.000,0.045388437010177876
2019-01-08 00:00:00.000,0.04494906099398091
2019-01-09 00:00:00.000,0.04446160411785295
2019-01-10 00:00:00.000,0.045861733966295774
2019-01-11 00:00:00.000,0.03805722890830864
2019-01-12 00:00:00.000,0.03860896987221509
2019-01-13 00:00:00.000,0.038189063725595204
2019-01-14 00:00:00.000,0.03500897088116384
2019-01-15 00:00:00.000,0.03739673953899216
2019-01-16 00:00:00.000,0.036469958134257345
2019-01-17 00:00:00.000,0.04000823083675188
2019-01-18 00:00:00.000,0.04016632292402206
2019-01-19 00:00:00.000,0.039174135833166514
2019-01-20 00:00:00.000,0.04010338752393162
2019-01-21 00:00:00.000,0.03803091661620497
2019-01-22 00:00:00.000,0.037706986541436165
2019-01-23 00:00:00.000,0.039193779163453527
2019-01-24 00:00:00.000,0.0382012110101125
2019-01-25 00:00:00.000,0.039052525070077705
2019-01-26 00:00:00.000,0.038763324976857486
2019-01-27 00:00:00.000,0.03953730697629615
2019-01-28 00:00:00.000,0.03847668374540515
2019-01-29 00:00:00.000,0.03543053966735276
2019-01-30 00:00:00.000,0.03442867049335512
2019-01-31 00:00:00.000,0.036345336794385064
2019-02-01 00:00:00.000,0.03506747588182031
2019-02-02 00:00:00.000,0.03504785669082064
2019-02-03 00:00:00.000,0.035462102211907806
2019-02-04 00:00:00.000,0.034108942754576495
2019-02-05 00:00:00.000,0.03498283045830206
2019-02-06 00:00:00.000,0.035681257386916944
2019-02-07 00:00:00.000,0.032385617204043086
2019-02-08 00:00:00.000,0.03345161999178755
2019-02-09 00:00:00.000,0.03782547812096787
2019-02-10 00:00:00.000,0.03525836351797697
2019-02-11 00:00:00.000,0.0374995087343759
2019-02-12 00:00:00.000,0.035487109348317135
2019-02-13 00:00:00.000,0.03675896587167881
2019-02-14 00:00:00.000,0.03589477334475857
2019-02-15 00:00:00.000,0.03409838708086244
2019-02-16 00:00:00.000,0.034780928184580805
2019-02-17 00:00:00.000,0.0371696408398972
2019-02-18 00:00:00.000,0.036142191130490726
2019-02-19 00:00:00.000,0.03851930621364313
2019-02-20 00:00:00.000,0.03852839269852355
2019-02-21 00:00:00.000,0.03822818975470173
2019-02-22 00:00:00.000,0.036510418196409995
2019-02-23 00:00:00.000,0.03716536769773586
2019-02-24 00:00:00.000,0.03737003089687722
2019-02-25 00:00:00.000,0.03525463871483827
2019-02-26 00:00:00.000,0.03574496069878608
2019-02-27 00:00:00.000,0.04855680908130959
2019-02-28 00:00:00.000,0.042494309041470606
2019-03-01 00:00:00.000,0.04351704363277717
2019-03-02 00:00:00.000,0.04242614410472384
2019-03-03 00:00:00.000,0.04208452607295267
2019-03-04 00:00:00.000,0.0408773708322857
2019-03-05 00:00:00.000,0.03952992150137971
2019-03-06 00:00:00.000,0.043821557729617544
2019-03-07 00:00:00.000,0.0419364988478251
2019-03-08 00:00:00.000,0.041491774302682145
2019-03-09 00:00:00.000,0.044877253784605074
2019-03-10 00:00:00.000,0.047502690832257756
2019-03-11 00:00:00.000,0.04814115543094648
2019-03-12 00:00:00.000,0.04534661142812229
2019-03-13 00:00:00.000,0.04834119054438384
2019-03-14 00:00:00.000,0.04784069472529921
2019-03-15 00:00:00.000,0.04734363001234393
2019-03-16 00:00:00.000,0.048789700645071495
2019-03-17 00:00:00.000,0.04723740614650487
2019-03-18 00:00:00.000,0.050120637871119346
2019-03-19 00:00:00.000,0.051613761776688555
2019-03-20 00:00:00.000,0.04933528182975732
2019-03-21 00:00:00.000,0.050060278889844566
2019-03-22 00:00:00.000,0.04879802614060654
2019-03-23 00:00:00.000,0.04946524025717428
2019-03-24 00:00:00.000,0.050657709650912396
2019-03-25 00:00:00.000,0.051976231509316545
2019-03-26 00:00:00.000,0.04995372343751269
2019-03-27 00:00:00.000,0.05007677553211745
2019-03-28 00:00:00.000,0.052006835208910585
2019-03-29 00:00:00.000,0.06524892907901565
2019-03-30 00:00:00.000,0.06055038026220992
2019-03-31 00:00:00.000,0.057279739232279324
2019-04-01 00:00:00.000,0.05660076312288031
2019-04-02 00:00:00.000,0.05671448833822958
2019-04-03 00:00:00.000,0.05828036059973013
2019-04-04 00:00:00.000,0.05765425100158156
2019-04-05 00:00:00.000,0.06038940659584796
2019-04-06 00:00:00.000,0.06034802928079673
2019-04-07 00:00:00.000,0.05856933178740693
2019-04-08 00:00:00.000,0.06222745203467891
2019-04-09 00:00:00.000,0.05901399887413275
2019-04-10 00:00:00.000,0.05716223535582867
2019-04-11 00:00:00.000,0.05635077289149568
2019-04-12 00:00:00.000,0.05276023796560047
2019-04-13 00:00:00.000,0.052780024407501624
2019-04-14 00:00:00.000,0.054657723606573526
2019-04-15 00:00:00.000,0.055680037986882217
2019-04-16 00:00:00.000,0.05254001571937576
2019-04-17 00:00:00.000,0.057219077157925964
2019-04-18 00:00:00.000,0.0547071771963597
2019-04-19 00:00:00.000,0.05704278538526134
2019-04-20 00:00:00.000,0.05896915368462296
2019-04-21 00:00:00.000,0.05881753424061176
2019-04-22 00:00:00.000,0.05650435912674741
2019-04-23 00:00:00.000,0.055857537606029344
2019-04-24 00:00:00.000,0.055930724617508955
2019-04-25 00:00:00.000,0.052618082777038604
2019-04-26 00:00:00.000,0.04969376298583708
2019-04-27 00:00:00.000,0.050435367608147
2019-04-28 00:00:00.000,0.05064189558613489
2019-04-29 00:00:00.000,0.050073713861887
2019-04-30 00:00:00.000,0.049346538532086676
2019-05-01 00:00:00.000,0.05058572064473683
2019-05-02 00:00:00.000,0.05096632365948418
2019-05-03 00:00:00.000,0.05080966069989919
2019-05-04 00:00:00.000,0.0518118205713359
2019-05-05 00:00:00.000,0.051048252446095746
2019-05-06 00:00:00.000,0.051597570155514465
2019-05-07 00:00:00.000,0.054635340526213945
2019-05-08 00:00:00.000,0.05089801942357463
2019-05-09 00:00:00.000,0.050932572484728156
2019-05-10 00:00:00.000,0.04576111832021423
2019-05-11 00:00:00.000,0.04803404107551171
2019-05-12 00:00:00.000,0.05298226859012068
2019-05-13 00:00:00.000,0.04948735564558683
2019-05-14 00:00:00.000,0.0508386297820956
2019-05-15 00:00:00.000,0.05442411452681425
2019-05-16 00:00:00.000,0.057180344111705646
2019-05-17 00:00:00.000,0.05711348544371674
2019-05-18 00:00:00.000,0.05498036048133137
2019-05-19 00:00:00.000,0.059654013120852126
2019-05-20 00:00:00.000,0.05501049570403646
2019-05-21 00:00:00.000,0.05484278795214575
2019-05-22 00:00:00.000,0.05821192113111051
2019-05-23 00:00:00.000,0.055855408517476626
2019-05-24 00:00:00.000,0.060952895934981245
2019-05-25 00:00:00.000,0.0603432637764215
2019-05-26 00:00:00.000,0.060275422602075204
2019-05-27 00:00:00.000,0.060949017413793556
2019-05-28 00:00:00.000,0.06225834753943862
2019-05-29 00:00:00.000,0.060489380642959015
2019-05-30 00:00:00.000,0.061299591936434326
2019-05-31 00:00:00.000,0.057754812954735384
2019-06-01 00:00:00.000,0.059954012973501294
2019-06-02 00:00:00.000,0.05727264478953838
2019-06-03 00:00:00.000,0.05974126689500118
2019-06-04 00:00:00.000,0.05316413589456463
