date,enjincoin
2018-04-28 00:00:00.000,0.1453999479374642
2018-04-29 00:00:00.000,0.1527443903779513
2018-04-30 00:00:00.000,0.1597687241358223
2018-05-01 00:00:00.000,0.1607042313415285
2018-05-02 00:00:00.000,0.1556580717617545
2018-05-03 00:00:00.000,0.15689825661049125
2018-05-04 00:00:00.000,0.17078746139536335
2018-05-05 00:00:00.000,0.17141518783784235
2018-05-06 00:00:00.000,0.16392154362609676
2018-05-07 00:00:00.000,0.15518104340319858
2018-05-08 00:00:00.000,0.15593537395533746
2018-05-09 00:00:00.000,0.15153886691686633
2018-05-10 00:00:00.000,0.14904543924701172
2018-05-11 00:00:00.000,0.15320803832733565
2018-05-12 00:00:00.000,0.13663758185695632
2018-05-13 00:00:00.000,0.13888564925133554
2018-05-14 00:00:00.000,0.14803220252638033
2018-05-15 00:00:00.000,0.1430382472205656
2018-05-16 00:00:00.000,0.1384174314358017
2018-05-17 00:00:00.000,0.13891839761654537
2018-05-18 00:00:00.000,0.12794448655409604
2018-05-19 00:00:00.000,0.13398539410012844
2018-05-20 00:00:00.000,0.13689725397207572
2018-05-21 00:00:00.000,0.14061854723589984
2018-05-22 00:00:00.000,0.14034329127004253
2018-05-23 00:00:00.000,0.13120755789146868
2018-05-24 00:00:00.000,0.1158087059883979
2018-05-25 00:00:00.000,0.1194596322910868
2018-05-26 00:00:00.000,0.11442839610218566
2018-05-27 00:00:00.000,0.11340388467036314
2018-05-28 00:00:00.000,0.1112011514505429
2018-05-29 00:00:00.000,0.09797144202184718
2018-05-30 00:00:00.000,0.10441243173966802
2018-05-31 00:00:00.000,0.10508438528086612
2018-06-01 00:00:00.000,0.10770664739016522
2018-06-02 00:00:00.000,0.10402901229009973
2018-06-03 00:00:00.000,0.10583201737930271
2018-06-04 00:00:00.000,0.10563937728306058
2018-06-05 00:00:00.000,0.0975822915631977
2018-06-06 00:00:00.000,0.09880574576001623
2018-06-07 00:00:00.000,0.09614130436526928
2018-06-08 00:00:00.000,0.11299167677886117
2018-06-09 00:00:00.000,0.10476884082658583
2018-06-10 00:00:00.000,0.10179237263884583
2018-06-11 00:00:00.000,0.08749391834966855
2018-06-12 00:00:00.000,0.08813224837391799
2018-06-13 00:00:00.000,0.08490163966819388
2018-06-14 00:00:00.000,0.07564942159048268
2018-06-15 00:00:00.000,0.08153545346140156
2018-06-16 00:00:00.000,0.0757911174308977
2018-06-17 00:00:00.000,0.07759199077979409
2018-06-18 00:00:00.000,0.0752716612735007
2018-06-19 00:00:00.000,0.07386037544775889
2018-06-20 00:00:00.000,0.07222981225812844
2018-06-21 00:00:00.000,0.06988694914417426
2018-06-22 00:00:00.000,0.06843692554023366
2018-06-23 00:00:00.000,0.05739575636842701
2018-06-24 00:00:00.000,0.055961914470259305
2018-06-25 00:00:00.000,0.05576786761642381
2018-06-26 00:00:00.000,0.056961116649801836
2018-06-27 00:00:00.000,0.05420365332380125
2018-06-28 00:00:00.000,0.053618349977495504
2018-06-29 00:00:00.000,0.05038769733519971
2018-06-30 00:00:00.000,0.05094086333278651
2018-07-01 00:00:00.000,0.05657087784569053
2018-07-02 00:00:00.000,0.056982348128316984
2018-07-03 00:00:00.000,0.06305512307949987
2018-07-04 00:00:00.000,0.060171555347277
2018-07-05 00:00:00.000,0.0635663130153503
2018-07-06 00:00:00.000,0.062161068497634454
2018-07-07 00:00:00.000,0.060888716649145205
2018-07-08 00:00:00.000,0.06530348638192308
2018-07-09 00:00:00.000,0.06424317397002714
2018-07-10 00:00:00.000,0.06588872742094698
2018-07-11 00:00:00.000,0.062153896723133664
2018-07-12 00:00:00.000,0.06098990549602197
2018-07-13 00:00:00.000,0.0584233883620987
2018-07-14 00:00:00.000,0.05848410304056189
2018-07-15 00:00:00.000,0.05696762526237896
2018-07-16 00:00:00.000,0.058356738658187295
2018-07-17 00:00:00.000,0.06140511997519628
2018-07-18 00:00:00.000,0.06586650953822305
2018-07-19 00:00:00.000,0.0634581247752512
2018-07-20 00:00:00.000,0.06029083742633469
2018-07-21 00:00:00.000,0.05730092045056602
2018-07-22 00:00:00.000,0.05961799841322256
2018-07-23 00:00:00.000,0.058100337403339815
2018-07-24 00:00:00.000,0.05461415385493581
2018-07-25 00:00:00.000,0.06257580435205887
2018-07-26 00:00:00.000,0.06129276268099268
2018-07-27 00:00:00.000,0.06021150689231593
2018-07-28 00:00:00.000,0.060837394189224486
2018-07-29 00:00:00.000,0.06241387977357271
2018-07-30 00:00:00.000,0.06317393446039171
2018-07-31 00:00:00.000,0.06075491211654175
2018-08-01 00:00:00.000,0.056475279613548666
2018-08-02 00:00:00.000,0.0542189888646341
2018-08-03 00:00:00.000,0.05096292850878883
2018-08-04 00:00:00.000,0.04961269272453878
2018-08-05 00:00:00.000,0.047822812386853146
2018-08-06 00:00:00.000,0.049021215705636216
2018-08-07 00:00:00.000,0.04735017901733152
2018-08-08 00:00:00.000,0.04822101078011078
2018-08-09 00:00:00.000,0.04321111102848283
2018-08-10 00:00:00.000,0.04510980929942527
2018-08-11 00:00:00.000,0.040816103031689616
2018-08-12 00:00:00.000,0.039926639523335444
2018-08-13 00:00:00.000,0.04004242794894863
2018-08-14 00:00:00.000,0.03672509382118406
2018-08-15 00:00:00.000,0.035299399960072975
2018-08-16 00:00:00.000,0.03722026406070144
2018-08-17 00:00:00.000,0.038478897527391406
2018-08-18 00:00:00.000,0.042469503559537616
2018-08-19 00:00:00.000,0.03934756238888202
2018-08-20 00:00:00.000,0.039679955319126575
2018-08-21 00:00:00.000,0.03561889431539776
2018-08-22 00:00:00.000,0.03726236333342781
2018-08-23 00:00:00.000,0.03513939782180699
2018-08-24 00:00:00.000,0.03635768278358327
2018-08-25 00:00:00.000,0.037694892125675186
2018-08-26 00:00:00.000,0.037687239507633495
2018-08-27 00:00:00.000,0.03761126880571647
2018-08-28 00:00:00.000,0.04031518054972013
2018-08-29 00:00:00.000,0.04445185093902307
2018-08-30 00:00:00.000,0.04219098063415839
2018-08-31 00:00:00.000,0.04281455773909178
2018-09-01 00:00:00.000,0.043591848813479626
2018-09-02 00:00:00.000,0.047278560738017165
