date,tether
2018-11-01 00:00:00.000,0.9986411344123485
2018-11-02 00:00:00.000,0.9973784233296817
2018-11-03 00:00:00.000,0.9985222308043559
2018-11-04 00:00:00.000,1.0004564332278225
2018-11-05 00:00:00.000,0.9755415539151696
2018-11-06 00:00:00.000,0.9941087954921589
2018-11-07 00:00:00.000,0.9953052425146126
2018-11-08 00:00:00.000,0.9987054009559994
2018-11-09 00:00:00.000,0.9991803651363199
2018-11-10 00:00:00.000,0.9982782751036792
2018-11-11 00:00:00.000,0.9989415893793822
2018-11-12 00:00:00.000,0.9961601294989798
2018-11-13 00:00:00.000,0.9925010408683572
2018-11-14 00:00:00.000,0.9899009839748886
2018-11-15 00:00:00.000,0.9823725338843172
2018-11-16 00:00:00.000,0.9889500122711499
2018-11-17 00:00:00.000,0.9923255210400579
2018-11-18 00:00:00.000,0.9925266468446806
2018-11-19 00:00:00.000,0.9951651481515498
2018-11-20 00:00:00.000,0.9872666872509002
2018-11-21 00:00:00.000,0.9820576548052511
2018-11-22 00:00:00.000,0.9910842589300816
2018-11-23 00:00:00.000,0.9868747257354215
2018-11-24 00:00:00.000,0.9930923947351827
2018-11-25 00:00:00.000,0.9846772135647424
2018-11-26 00:00:00.000,0.9912474842534665
2018-11-27 00:00:00.000,0.9893435955531202
2018-11-28 00:00:00.000,0.9894601770068708
2018-11-29 00:00:00.000,0.9955385309092022
2018-11-30 00:00:00.000,0.9984371600024413
2018-12-01 00:00:00.000,0.9950252056793661
2018-12-02 00:00:00.000,0.996166626558933
2018-12-03 00:00:00.000,0.9932341163674759
2018-12-04 00:00:00.000,0.9976507911848163
2018-12-05 00:00:00.000,0.9974933638290748
2018-12-06 00:00:00.000,0.9902045278124291
2018-12-07 00:00:00.000,0.9844646703011098
2018-12-08 00:00:00.000,1.0019356597530926
2018-12-09 00:00:00.000,1.0007826501027166
2018-12-10 00:00:00.000,0.989259841912873
2018-12-11 00:00:00.000,0.9987868552896165
2018-12-12 00:00:00.000,0.9992855809278396
2018-12-13 00:00:00.000,0.9986230605982671
2018-12-14 00:00:00.000,0.9963063738377455
2018-12-15 00:00:00.000,1.0036512912451798
2018-12-16 00:00:00.000,0.9994197021120577
2018-12-17 00:00:00.000,0.9923984413638801
2018-12-18 00:00:00.000,1.0101415781175163
2018-12-19 00:00:00.000,1.0154860297974548
2018-12-20 00:00:00.000,1.0044968438283606
2018-12-21 00:00:00.000,1.0039941351560508
2018-12-22 00:00:00.000,0.9988463391502804
2018-12-23 00:00:00.000,1.015650975162036
2018-12-24 00:00:00.000,1.005090789329081
2018-12-25 00:00:00.000,1.0058205978532593
2018-12-26 00:00:00.000,1.0031600957415159
2018-12-27 00:00:00.000,1.0041888295916412
2018-12-28 00:00:00.000,0.9960712758722144
2018-12-29 00:00:00.000,1.0035451583660302
2018-12-30 00:00:00.000,0.9940035724621251
2018-12-31 00:00:00.000,1.0060620406920209
2019-01-01 00:00:00.000,1.0040016343064047
2019-01-02 00:00:00.000,1.0119672657709906
2019-01-03 00:00:00.000,1.0116461965408867
2019-01-04 00:00:00.000,1.002461265210205
2019-01-05 00:00:00.000,1.009417303329481
2019-01-06 00:00:00.000,1.0058472121476125
2019-01-07 00:00:00.000,1.0095590706439819
2019-01-08 00:00:00.000,1.0069747822706496
2019-01-09 00:00:00.000,1.0049824348012364
2019-01-10 00:00:00.000,1.0046333238821308
2019-01-11 00:00:00.000,1.0057572909707329
2019-01-12 00:00:00.000,1.0108894744056036
2019-01-13 00:00:00.000,1.0037990620971131
2019-01-14 00:00:00.000,1.0053734859966197
2019-01-15 00:00:00.000,1.005038717582747
2019-01-16 00:00:00.000,1.0037137784820185
2019-01-17 00:00:00.000,1.002324092902305
2019-01-18 00:00:00.000,1.0022312377540448
2019-01-19 00:00:00.000,1.0015629544065
2019-01-20 00:00:00.000,1.0027413550139381
2019-01-21 00:00:00.000,1.00107346688044
2019-01-22 00:00:00.000,1.0017200619285942
2019-01-23 00:00:00.000,1.0012431247157894
2019-01-24 00:00:00.000,1.000607327422195
2019-01-25 00:00:00.000,0.9998490531139029
2019-01-26 00:00:00.000,0.9999131676622395
2019-01-27 00:00:00.000,0.9996010400023007
2019-01-28 00:00:00.000,1.0018475261478366
2019-01-29 00:00:00.000,0.9997779096563683
2019-01-30 00:00:00.000,0.9998652924408566
2019-01-31 00:00:00.000,0.9993943084924773
2019-02-01 00:00:00.000,0.9998446105845996
2019-02-02 00:00:00.000,0.9986994004354792
2019-02-03 00:00:00.000,0.9984552798175237
2019-02-04 00:00:00.000,0.9996824085784509
2019-02-05 00:00:00.000,0.9995393402749082
2019-02-06 00:00:00.000,1.0003059417629552
2019-02-07 00:00:00.000,0.9997041743489623
2019-02-08 00:00:00.000,0.999281449952631
2019-02-09 00:00:00.000,1.002841618379066
2019-02-10 00:00:00.000,1.0009830380045053
2019-02-11 00:00:00.000,1.0033103633961957
2019-02-12 00:00:00.000,0.9999820899194732
2019-02-13 00:00:00.000,1.0004222361574286
2019-02-14 00:00:00.000,1.000611488046438
2019-02-15 00:00:00.000,1.000132803438673
2019-02-16 00:00:00.000,0.9996677562954228
2019-02-17 00:00:00.000,1.0000608966663171
2019-02-18 00:00:00.000,0.9982918364733803
2019-02-19 00:00:00.000,0.998388592890338
2019-02-20 00:00:00.000,0.9997565742159785
2019-02-21 00:00:00.000,1.0006964341895654
2019-02-22 00:00:00.000,1.0003054375299134
2019-02-23 00:00:00.000,1.0018130693041727
2019-02-24 00:00:00.000,1.0001009459570815
2019-02-25 00:00:00.000,0.998572082220678
2019-02-26 00:00:00.000,0.9976615161956819
2019-02-27 00:00:00.000,0.9997610834736934
2019-02-28 00:00:00.000,1.0001127177482185
2019-03-01 00:00:00.000,0.9999860147809871
2019-03-02 00:00:00.000,0.9972823262946908
2019-03-03 00:00:00.000,0.9990403193625645
2019-03-04 00:00:00.000,1.000274767591376
2019-03-05 00:00:00.000,0.99995706184975
2019-03-06 00:00:00.000,1.0009244690504664
2019-03-07 00:00:00.000,1.0002692652444765
2019-03-08 00:00:00.000,0.9996801577623934
2019-03-09 00:00:00.000,0.9999394976840124
2019-03-10 00:00:00.000,1.001128498439671
2019-03-11 00:00:00.000,1.0007566999690283
2019-03-12 00:00:00.000,0.9982137204152822
2019-03-13 00:00:00.000,1.000427870045254
2019-03-14 00:00:00.000,0.9987917450150228
2019-03-15 00:00:00.000,1.000369762447974
2019-03-16 00:00:00.000,1.000589297173765
2019-03-17 00:00:00.000,1.0004377548062022
2019-03-18 00:00:00.000,0.9990752188369121
2019-03-19 00:00:00.000,1.0005899852661844
2019-03-20 00:00:00.000,0.9998836369376255
2019-03-21 00:00:00.000,1.000373926499829
2019-03-22 00:00:00.000,0.9996892974922391
2019-03-23 00:00:00.000,0.9992689068609455
2019-03-24 00:00:00.000,1.0004497730856312
2019-03-25 00:00:00.000,0.9997502515350482
2019-03-26 00:00:00.000,0.9967477611457215
2019-03-27 00:00:00.000,1.001001827672302
2019-03-28 00:00:00.000,0.9984412821628397
2019-03-29 00:00:00.000,1.0003007852184858
2019-03-30 00:00:00.000,1.0001883316740043
2019-03-31 00:00:00.000,0.9999467014390431
2019-04-01 00:00:00.000,0.9993801260907591
2019-04-02 00:00:00.000,1.000014615715555
2019-04-03 00:00:00.000,1.00316481377774
2019-04-04 00:00:00.000,1.003109968437755
2019-04-05 00:00:00.000,1.0011671159185966
2019-04-06 00:00:00.000,1.0025414982718055
2019-04-07 00:00:00.000,0.9970046845983727
2019-04-08 00:00:00.000,1.0033056807045502
2019-04-09 00:00:00.000,1.003953076887487
2019-04-10 00:00:00.000,1.0033883223150384
2019-04-11 00:00:00.000,1.0011428213193643
2019-04-12 00:00:00.000,1.0022532735289993
2019-04-13 00:00:00.000,1.004125213974387
2019-04-14 00:00:00.000,1.0037497786435055
2019-04-15 00:00:00.000,1.005068794956038
2019-04-16 00:00:00.000,1.000939027441979
2019-04-17 00:00:00.000,1.0041212294923496
2019-04-18 00:00:00.000,1.0032933440348484
2019-04-19 00:00:00.000,1.0029528786570192
2019-04-20 00:00:00.000,1.0028154185674294
2019-04-21 00:00:00.000,1.0032668378017973
2019-04-22 00:00:00.000,1.00830831365054
2019-04-23 00:00:00.000,1.0035225113161526
2019-04-24 00:00:00.000,1.0058165551487162
2019-04-25 00:00:00.000,1.006908134866511
2019-04-26 00:00:00.000,0.9956887758490425
2019-04-27 00:00:00.000,0.9987197797689236
2019-04-28 00:00:00.000,0.9937262278636977
2019-04-29 00:00:00.000,0.9909158442614951
2019-04-30 00:00:00.000,0.9932583343335062
2019-05-01 00:00:00.000,0.9948356663049688
2019-05-02 00:00:00.000,0.9954512992746279
2019-05-03 00:00:00.000,0.9918056332839531
2019-05-04 00:00:00.000,0.9921240426466524
2019-05-05 00:00:00.000,0.9960106415329033
2019-05-06 00:00:00.000,0.9947328530370163
2019-05-07 00:00:00.000,0.9942894373082088
2019-05-08 00:00:00.000,0.9930573610820042
2019-05-09 00:00:00.000,0.9967977598103162
2019-05-10 00:00:00.000,0.9983029391233107
2019-05-11 00:00:00.000,0.999369858292033
2019-05-12 00:00:00.000,1.0023940937657407
2019-05-13 00:00:00.000,0.9989871265109902
2019-05-14 00:00:00.000,0.9981838216355853
2019-05-15 00:00:00.000,0.9985478414552769
2019-05-16 00:00:00.000,1.0010945817283075
2019-05-17 00:00:00.000,1.0008383726629908
2019-05-18 00:00:00.000,1.0018627392275758
2019-05-19 00:00:00.000,1.0035877896127547
2019-05-20 00:00:00.000,1.0021733576490424
2019-05-21 00:00:00.000,1.0042886641339481
2019-05-22 00:00:00.000,1.0024210444816752
2019-05-23 00:00:00.000,1.0005703244866002
2019-05-24 00:00:00.000,1.0014829844786781
2019-05-25 00:00:00.000,1.0018554383306926
2019-05-26 00:00:00.000,1.0012348841423606
2019-05-27 00:00:00.000,1.007065365621152
2019-05-28 00:00:00.000,1.0021967278436454
2019-05-30 00:00:00.000,1.001698950541208
2019-05-31 00:00:00.000,1.0017996758629137
2019-06-01 00:00:00.000,1.0015820431331357
2019-06-02 00:00:00.000,1.0020642393647328
2019-06-03 00:00:00.000,1.0008760080575723
2019-06-04 00:00:00.000,0.9996607419721952
2019-06-05 00:00:00.000,1.0004264993875247
2019-06-06 00:00:00.000,1.004187302902115
2019-06-07 00:00:00.000,1.0048339481033963
2019-06-08 00:00:00.000,1.0035157430171249
2019-06-09 00:00:00.000,1.0052584286388915
2019-06-10 00:00:00.000,1.0030709254216224
2019-06-11 00:00:00.000,1.0057714388687835
2019-06-12 00:00:00.000,1.0014007149552329
2019-06-13 00:00:00.000,1.003690157140306
2019-06-14 00:00:00.000,1.002651733777907
2019-06-15 00:00:00.000,1.000464837979131
2019-06-16 00:00:00.000,1.0027495052244726
2019-06-17 00:00:00.000,0.9997226604448464
2019-06-18 00:00:00.000,1.0022530017986808
2019-06-19 00:00:00.000,1.0039417152241432
2019-06-20 00:00:00.000,1.0032604604341104
2019-06-21 00:00:00.000,1.0027783855562322
2019-06-22 00:00:00.000,1.0038414731680283
2019-06-23 00:00:00.000,0.9985151739486791
2019-06-24 00:00:00.000,0.9979200685397536
2019-06-25 00:00:00.000,1.0013962873147635
2019-06-26 00:00:00.000,1.0015622108840507
2019-06-27 00:00:00.000,0.9954750446328436
2019-06-28 00:00:00.000,0.9972794686054653
2019-06-29 00:00:00.000,0.9982571235032763
2019-06-30 00:00:00.000,0.9998904578798079
2019-07-01 00:00:00.000,0.9985223360393336
2019-07-02 00:00:00.000,1.0009797019207418
2019-07-03 00:00:00.000,1.0025738729223928
2019-07-04 00:00:00.000,1.0039097082379143
2019-07-05 00:00:00.000,1.0045607909882586
2019-07-06 00:00:00.000,1.001615042150494
2019-07-07 00:00:00.000,1.0042311309142156
2019-07-08 00:00:00.000,1.004528554791548
2019-07-09 00:00:00.000,1.0031117022196738
2019-07-10 00:00:00.000,1.001933505842751
2019-07-11 00:00:00.000,1.003311667948729
2019-07-12 00:00:00.000,1.0038468242204404
2019-07-13 00:00:00.000,1.0053042633446714
2019-07-14 00:00:00.000,1.004838278063105
2019-07-15 00:00:00.000,1.0026733396118555
2019-07-16 00:00:00.000,1.0026210620814744
2019-07-17 00:00:00.000,1.0034744891754914
2019-07-18 00:00:00.000,1.001095465707545
2019-07-19 00:00:00.000,1.0010793356239946
2019-07-20 00:00:00.000,1.0031346363018643
2019-07-21 00:00:00.000,1.0057433541254515
2019-07-22 00:00:00.000,1.0007647387441503
2019-07-23 00:00:00.000,1.0002986564968277
2019-07-24 00:00:00.000,1.0016984686999653
2019-07-25 00:00:00.000,0.9986840382163297
2019-07-26 00:00:00.000,0.9987161199043384
2019-07-27 00:00:00.000,1.0019560845406317
2019-07-28 00:00:00.000,1.0004424445953775
2019-07-29 00:00:00.000,1.0000911642446204
2019-07-30 00:00:00.000,0.9988206593127503
2019-07-31 00:00:00.000,0.9996625262131258
2019-08-01 00:00:00.000,1.0032286226502092
2019-08-02 00:00:00.000,0.9984099048821743
2019-08-03 00:00:00.000,1.0014741701108874
2019-08-04 00:00:00.000,0.9993329271841525
2019-08-05 00:00:00.000,1.000237464332357
2019-08-06 00:00:00.000,0.998758440058123
2019-08-07 00:00:00.000,1.0018426900407604
2019-08-08 00:00:00.000,1.0024029934821428
2019-08-09 00:00:00.000,1.0042514082113034
2019-08-10 00:00:00.000,0.9980546742989979
2019-08-11 00:00:00.000,0.9988367802585381
2019-08-12 00:00:00.000,0.9999156295198939
2019-08-13 00:00:00.000,0.9983334691863212
2019-08-14 00:00:00.000,0.9991794555095561
2019-08-15 00:00:00.000,0.9988102102704458
2019-08-16 00:00:00.000,1.002600599083709
2019-08-17 00:00:00.000,1.0002409892723467
2019-08-18 00:00:00.000,1.0009765264260475
2019-08-19 00:00:00.000,0.9993985659844341
2019-08-20 00:00:00.000,1.002033458309176
2019-08-21 00:00:00.000,0.9982869529178503
2019-08-22 00:00:00.000,1.0020396191519922
2019-08-23 00:00:00.000,1.0021971743846174
2019-08-24 00:00:00.000,0.9998441964125971
2019-08-25 00:00:00.000,0.9989876223951899
2019-08-26 00:00:00.000,1.0002342343152602
2019-08-27 00:00:00.000,0.9978417011067994
2019-08-28 00:00:00.000,0.9992215926113353
2019-08-29 00:00:00.000,1.0005723961738644
2019-08-30 00:00:00.000,0.9995395592938376
2019-08-31 00:00:00.000,1.0016474611740815
2019-09-01 00:00:00.000,1.0015450152457963
2019-09-02 00:00:00.000,1.0001351631964956
2019-09-03 00:00:00.000,0.9997021647838779
2019-09-04 00:00:00.000,0.998835555974967
2019-09-05 00:00:00.000,1.0010655977400178
2019-09-06 00:00:00.000,1.0002142082199377
2019-09-07 00:00:00.000,1.000816069506895
2019-09-08 00:00:00.000,1.000122302132644
2019-09-09 00:00:00.000,1.0016003515353906
2019-09-10 00:00:00.000,0.9998662287946876
2019-09-11 00:00:00.000,1.001118878407262
2019-09-12 00:00:00.000,1.0009504644465241
2019-09-13 00:00:00.000,1.0012959622094353
2019-09-14 00:00:00.000,1.0013400017228353
2019-09-15 00:00:00.000,1.0013308343761302
2019-09-16 00:00:00.000,1.0003674620856289
2019-09-17 00:00:00.000,0.999479668461494
2019-09-18 00:00:00.000,1.000712225223592
2019-09-19 00:00:00.000,0.9988001042444429
2019-09-20 00:00:00.000,1.0019596165033744
2019-09-21 00:00:00.000,1.0005951721642514
2019-09-22 00:00:00.000,0.9994410048787222
2019-09-23 00:00:00.000,0.999663162836805
2019-09-24 00:00:00.000,0.9987353023794909
2019-09-25 00:00:00.000,1.0006302792799444
2019-09-26 00:00:00.000,1.0009089236080848
2019-09-27 00:00:00.000,1.001535607837503
2019-09-28 00:00:00.000,1.0017517316298283
2019-09-29 00:00:00.000,1.0026234999990458
2019-09-30 00:00:00.000,1.0003171684486885
2019-10-01 00:00:00.000,1.0017841474509104
2019-10-02 00:00:00.000,1.00306143414901
2019-10-03 00:00:00.000,1.0027969392356075
2019-10-04 00:00:00.000,1.0014521440470823
2019-10-05 00:00:00.000,1.0007110791507914
2019-10-06 00:00:00.000,1.002251231789988
2019-10-07 00:00:00.000,1.00110837106308
2019-10-08 00:00:00.000,1.0003315020945058
2019-10-09 00:00:00.000,0.9991164651572318
2019-10-10 00:00:00.000,1.0011188634356247
2019-10-11 00:00:00.000,1.001060820861652
2019-10-12 00:00:00.000,0.9975605912591673
2019-10-13 00:00:00.000,1.0000620378573817
2019-10-14 00:00:00.000,1.0013390844967853
2019-10-15 00:00:00.000,1.0003875909379374
2019-10-16 00:00:00.000,1.000355860121737
2019-10-17 00:00:00.000,1.0004139085519368
2019-10-18 00:00:00.000,1.0010437709644509
2019-10-19 00:00:00.000,1.0002901147603387
2019-10-20 00:00:00.000,1.000810608249557
2019-10-21 00:00:00.000,1.0012063680521055
2019-10-22 00:00:00.000,1.0020296944114624
2019-10-23 00:00:00.000,1.001322279501081
2019-10-24 00:00:00.000,1.0018123808058974
2019-10-25 00:00:00.000,1.0011494741582083
2019-10-26 00:00:00.000,1.0014843572832697
2019-10-27 00:00:00.000,0.9987395763761133
2019-10-28 00:00:00.000,0.9980147258164233
2019-10-29 00:00:00.000,0.9991421125876377
2019-10-30 00:00:00.000,1.0000544185692
2019-10-31 00:00:00.000,1.0003854722476593
2019-11-01 00:00:00.000,0.999806238083455
2019-11-02 00:00:00.000,1.000921749367413
2019-11-03 00:00:00.000,1.0019485458672002
2019-11-04 00:00:00.000,1.0005672922455155
2019-11-05 00:00:00.000,1.001498194672765
2019-11-06 00:00:00.000,0.9993773387056414
2019-11-07 00:00:00.000,0.9999982450839296
2019-11-08 00:00:00.000,1.000275803384353
2019-11-09 00:00:00.000,0.9981865671729416
2019-11-10 00:00:00.000,0.9997544629276116
2019-11-11 00:00:00.000,1.0000709158468637
2019-11-12 00:00:00.000,0.9994984745910022
2019-11-13 00:00:00.000,1.0012810737573243
2019-11-14 00:00:00.000,0.9989319141084559
2019-11-15 00:00:00.000,0.999099658675007
2019-11-16 00:00:00.000,0.9999509421278822
2019-11-17 00:00:00.000,1.001164927064474
2019-11-18 00:00:00.000,1.0011515104296584
2019-11-19 00:00:00.000,1.0000528182740527
2019-11-20 00:00:00.000,1.000323876977184
2019-11-21 00:00:00.000,1.0002618157872443
2019-11-22 00:00:00.000,1.0009951736422351
2019-11-23 00:00:00.000,1.0009667210599626
2019-11-24 00:00:00.000,1.0003246856341939
2019-11-25 00:00:00.000,0.9999428429931079
2019-11-26 00:00:00.000,1.000705800501835
2019-11-27 00:00:00.000,0.9999485286789072
2019-11-28 00:00:00.000,0.998244420703041
2019-11-29 00:00:00.000,1.000653520461512
2019-11-30 00:00:00.000,0.9996345257672052
2019-12-01 00:00:00.000,1.0002821232089047
2019-12-02 00:00:00.000,1.0002093004473342
2019-12-03 00:00:00.000,1.0002549158963723
2019-12-04 00:00:00.000,0.9987696152104909
2019-12-05 00:00:00.000,0.9999583373382891
2019-12-06 00:00:00.000,1.000548821623725
2019-12-07 00:00:00.000,1.0011621627785015
2019-12-08 00:00:00.000,0.999323786283202
2019-12-09 00:00:00.000,0.9985465733206083
2019-12-10 00:00:00.000,0.9999542909648027
2019-12-11 00:00:00.000,0.9993802096715083
2019-12-12 00:00:00.000,0.998870288536774
2019-12-13 00:00:00.000,0.9991840897381956
2019-12-14 00:00:00.000,0.999309852042943
2019-12-15 00:00:00.000,0.9997280681120564
2019-12-16 00:00:00.000,0.9992235603974639
2019-12-17 00:00:00.000,0.9998949640846924
2019-12-18 00:00:00.000,1.0000871620707397
2019-12-19 00:00:00.000,1.0008635737278766
2019-12-20 00:00:00.000,1.0006703909825112
2019-12-21 00:00:00.000,1.0006343724909081
2019-12-22 00:00:00.000,1.000753321139137
2019-12-23 00:00:00.000,1.001864838358478
2019-12-24 00:00:00.000,0.9993223782086177
2019-12-25 00:00:00.000,1.0010404501378578
2019-12-26 00:00:00.000,1.0003440234309837
2019-12-27 00:00:00.000,1.0000682485614623
2019-12-28 00:00:00.000,0.9998594872256523
2019-12-29 00:00:00.000,0.9992942928665974
2019-12-30 00:00:00.000,0.9997349272307969
2019-12-31 00:00:00.000,0.9982717445626855
2020-01-01 00:00:00.000,0.9993664485610303
2020-01-02 00:00:00.000,0.999507821326192
2020-01-03 00:00:00.000,0.9999832025083374
2020-01-04 00:00:00.000,0.9986614009361051
2020-01-05 00:00:00.000,0.9995946940849466
2020-01-06 00:00:00.000,0.999073171867019
2020-01-07 00:00:00.000,0.9981827866429676
2020-01-08 00:00:00.000,0.9976813366918341
2020-01-09 00:00:00.000,0.9965366815334304
2020-01-10 00:00:00.000,0.9994794280889749
2020-01-11 00:00:00.000,0.9998655227680792
2020-01-12 00:00:00.000,0.9975253744406919
2020-01-13 00:00:00.000,1.0001681317462912
2020-01-14 00:00:00.000,0.9985525252321114
2020-01-15 00:00:00.000,0.998848852452953
2020-01-16 00:00:00.000,0.9994019362047668
2020-01-17 00:00:00.000,0.9983197260240368
2020-01-18 00:00:00.000,0.9957874583785621
2020-01-19 00:00:00.000,0.9975529859941238
2020-01-20 00:00:00.000,0.9969513273091031
2020-01-21 00:00:00.000,0.9983030322625659
2020-01-22 00:00:00.000,0.9977116739524657
2020-01-23 00:00:00.000,0.9985937010499811
2020-01-24 00:00:00.000,1.0009899104251683
2020-01-25 00:00:00.000,0.999097347850901
2020-01-26 00:00:00.000,0.9987495991050291
2020-01-27 00:00:00.000,0.999417653103968
2020-01-28 00:00:00.000,0.997320267772765
2020-01-29 00:00:00.000,0.9985797216223461
2020-01-30 00:00:00.000,0.9959188112476212
2020-01-31 00:00:00.000,1.0001071498625378
2020-02-01 00:00:00.000,0.9949723248382352
2020-02-02 00:00:00.000,0.99775698373137
2020-02-03 00:00:00.000,0.9986719441099856
2020-02-04 00:00:00.000,1.0008709430211222
2020-02-05 00:00:00.000,0.9979213391953322
2020-02-06 00:00:00.000,0.998020152360994
2020-02-07 00:00:00.000,0.9979372623597819
2020-02-08 00:00:00.000,0.999092660305078
2020-02-09 00:00:00.000,0.9987240275912661
2020-02-10 00:00:00.000,1.003790142697372
2020-02-11 00:00:00.000,1.0011750673352364
2020-02-12 00:00:00.000,0.9998825812129699
2020-02-13 00:00:00.000,0.9996700920986528
2020-02-14 00:00:00.000,0.9990667830388394
2020-02-15 00:00:00.000,0.9987513662366138
2020-02-16 00:00:00.000,0.9998509906435199
2020-02-17 00:00:00.000,0.9987392526586419
2020-02-18 00:00:00.000,1.0031524407098347
2020-02-19 00:00:00.000,0.9989162904927481
2020-02-20 00:00:00.000,0.9985763786839383
2020-02-21 00:00:00.000,1.0000231734164284
2020-02-22 00:00:00.000,0.9983779799065131
2020-02-23 00:00:00.000,0.999835090849951
2020-02-24 00:00:00.000,1.0005920868619536
2020-02-25 00:00:00.000,1.0019620616008489
2020-02-26 00:00:00.000,0.9981775849382266
2020-02-27 00:00:00.000,0.9992370750491137
2020-02-28 00:00:00.000,0.9997179462518065
2020-02-29 00:00:00.000,1.0000582906022206
2020-03-01 00:00:00.000,0.9987546750406746
2020-03-02 00:00:00.000,1.0013864250869449
2020-03-03 00:00:00.000,1.000332896579984
2020-03-04 00:00:00.000,1.0008393315870856
2020-03-05 00:00:00.000,1.0016485814050076
2020-03-06 00:00:00.000,0.9990440784866556
2020-03-07 00:00:00.000,1.000406495817782
2020-03-08 00:00:00.000,1.0010701016406582
2020-03-09 00:00:00.000,0.9959001265680464
2020-03-10 00:00:00.000,1.0034549666648542
2020-03-11 00:00:00.000,1.0005299047245786
2020-03-12 00:00:00.000,0.9988167988364098
2020-03-13 00:00:00.000,0.9872924012909189
2020-03-14 00:00:00.000,1.0122904462995
2020-03-15 00:00:00.000,0.9926635986079309
2020-03-16 00:00:00.000,1.0011458948658396
2020-03-17 00:00:00.000,1.005486285864779
2020-03-18 00:00:00.000,1.001779691295884
2020-03-19 00:00:00.000,1.0022199894895598
2020-03-20 00:00:00.000,1.001393376176751
2020-03-21 00:00:00.000,1.0047917127037416
2020-03-22 00:00:00.000,0.9983949644095258
2020-03-23 00:00:00.000,0.9982843561371633
2020-03-24 00:00:00.000,1.002244157550143
2020-03-25 00:00:00.000,0.9995692921543338
2020-03-26 00:00:00.000,1.0009350591957287
2020-03-27 00:00:00.000,1.0043721377368617
2020-03-28 00:00:00.000,0.9991469262628901
2020-03-29 00:00:00.000,1.0006373121544627
2020-03-30 00:00:00.000,1.002326806740004
2020-03-31 00:00:00.000,1.0029497707625603
2020-04-01 00:00:00.000,0.9984931709536591
2020-04-02 00:00:00.000,1.000337302915385
2020-04-03 00:00:00.000,0.9947146386418831
2020-04-04 00:00:00.000,0.9999212389059342
2020-04-05 00:00:00.000,0.9987422945361392
2020-04-06 00:00:00.000,0.9998644335129043
2020-04-07 00:00:00.000,0.9999741516327144
2020-04-08 00:00:00.000,0.9993765163560614
2020-04-09 00:00:00.000,0.998996440654622
2020-04-10 00:00:00.000,1.0000475533370947
2020-04-11 00:00:00.000,1.0017522493506528
2020-04-12 00:00:00.000,1.0014137290455338
2020-04-13 00:00:00.000,0.996086209409026
2020-04-14 00:00:00.000,0.998971739195842
2020-04-15 00:00:00.000,1.0006215234339297
2020-04-16 00:00:00.000,0.9983002027981984
2020-04-17 00:00:00.000,1.002860221073834
2020-04-18 00:00:00.000,1.0009107842592548
2020-04-19 00:00:00.000,0.9998613644476199
2020-04-20 00:00:00.000,1.000473810142876
2020-04-21 00:00:00.000,1.0058953280133596
2020-04-22 00:00:00.000,1.0011018312709432
2020-04-23 00:00:00.000,1.0004435203533792
2020-04-24 00:00:00.000,0.9960585752476081
2020-04-25 00:00:00.000,1.0000267406052556
2020-04-26 00:00:00.000,0.9993327379908598
2020-04-27 00:00:00.000,1.0013724828142203
2020-04-28 00:00:00.000,1.002699938486022
2020-04-29 00:00:00.000,1.0005253389863407
2020-04-30 00:00:00.000,0.9975047061656529
2020-05-01 00:00:00.000,0.9997787945080772
2020-05-02 00:00:00.000,1.0015141079860095
2020-05-03 00:00:00.000,1.0027545184419473
2020-05-04 00:00:00.000,1.000970079054399
2020-05-05 00:00:00.000,0.9982735463857932
2020-05-06 00:00:00.000,1.0009285571518043
2020-05-07 00:00:00.000,0.9991755315169695
2020-05-08 00:00:00.000,1.001080796432648
2020-05-09 00:00:00.000,0.99840418842009
2020-05-10 00:00:00.000,1.0003064731018094
2020-05-11 00:00:00.000,1.0012429337783375
2020-05-12 00:00:00.000,0.9995631687396237
2020-05-13 00:00:00.000,1.0016117469029644
2020-05-14 00:00:00.000,1.0003560218215877
2020-05-15 00:00:00.000,1.0023626852764829
2020-05-16 00:00:00.000,0.9997783109898455
2020-05-17 00:00:00.000,0.9988533883977944
2020-05-18 00:00:00.000,1.0019981514632386
2020-05-19 00:00:00.000,0.9975085396844263
2020-05-20 00:00:00.000,0.9978219290147976
2020-05-21 00:00:00.000,0.9993188217729783
2020-05-22 00:00:00.000,0.9981200719764681
2020-05-23 00:00:00.000,0.9995106820722109
2020-05-24 00:00:00.000,0.9984064931995519
2020-05-25 00:00:00.000,0.9941101041414783
2020-05-26 00:00:00.000,1.0005718387246425
2020-05-27 00:00:00.000,1.0000432386518778
2020-05-28 00:00:00.000,1.0001804949869564
2020-05-29 00:00:00.000,1.0003133408101428
2020-05-30 00:00:00.000,0.9993094947692622
2020-05-31 00:00:00.000,1.0016170827209598
2020-06-01 00:00:00.000,0.999324967433754
2020-06-02 00:00:00.000,1.0096938470961936
2020-06-03 00:00:00.000,0.9986239880274553
2020-06-04 00:00:00.000,0.9994462840076686
2020-06-05 00:00:00.000,0.9999196045997661
2020-06-06 00:00:00.000,0.9984824635278321
2020-06-07 00:00:00.000,0.9991335128310371
2020-06-08 00:00:00.000,0.9997740066837286
2020-06-09 00:00:00.000,1.0003836403757314
2020-06-10 00:00:00.000,0.9993696092718022
