date,dai
2022-04-21,0.9997526442427824
2022-04-22,1.0001656753683754
2022-04-23,1.0002577023888397
2022-04-24,1.0009004330017182
2022-04-25,0.9986335753027005
2022-04-26,0.9998434411411964
2022-04-27,1.0003337167963666
2022-04-28,1.000080013356203
2022-04-29,1.000355933115001
2022-04-30,1.0007153264022721
2022-05-01,1.001137525389296
