UNIX_timestamp,prices,market_caps,total_volumes
1.59494E+12,0.999882382,9880260498,18648706543
1.59503E+12,0.999897295,9880407857,15220945795
1.59512E+12,1.000236941,9884364193,14258134178
1.5952E+12,1.000195876,9913964260,15535523295
1.59529E+12,1.000156455,9913573515,17854702862
1.59538E+12,1.000215344,9921658840,19597893160
1.59546E+12,1.001198523,10016213022,18165018452
1.59555E+12,0.99929192,10062892351,19021249993
1.59564E+12,1.000437121,10162563058,19953796003
1.59572E+12,0.999789253,10213180914,23254711181
1.59581E+12,1.000130986,10216671824,26864814369
1.59589E+12,0.994901743,10163253370,39319586341
1.59598E+12,1.000034711,10472196877,34821890824
1.59607E+12,0.997848734,10617855494,28422173044
1.59615E+12,1.000772717,10707864336,28117378155
1.59624E+12,0.999825831,10778488967,27673049712
1.59633E+12,1.000382339,10941249519,35103857611
1.59641E+12,0.999685275,11062349222,40139374760
1.5965E+12,0.999690952,11118634671,28941879576
1.59659E+12,0.999922849,11182209135,28762359114
1.59667E+12,1.002225666,11252929576,27504907872
1.59676E+12,1.000232877,11334228794,27830621832
1.59684E+12,1.001861866,11495140100,31470497321
1.59693E+12,1.000347256,11578515769,25882723936
1.59702E+12,0.999929028,11650317902,26752535463
1.5971E+12,1.000243294,11698790362,34055074963
1.59719E+12,1.002243953,11858746978,35736281859
1.59728E+12,1.000761214,11896892578,34892410681
1.59736E+12,1.000956564,12000642229,38251376245
1.59745E+12,1.00165863,12238797983,33091182634
1.59754E+12,0.99778561,12215059078,34427440251
1.59762E+12,1.000542468,12248808991,32550433816
1.59771E+12,1.000052271,12392582270,37455083630
1.5978E+12,0.999918209,12603054668,38397719107
1.59788E+12,0.999319729,12605339230,36401433568
1.59797E+12,1.001339743,12660117157,33184899864
1.59805E+12,1.000171572,12762557154,39741010255
1.59814E+12,0.999824858,12812234222,33313211681
1.59823E+12,1.000163787,12830042987,30892345718
1.59831E+12,1.000568114,12895083176,31753309180
1.5984E+12,1.000121657,12865507394,37747754073
1.59849E+12,1.000424552,12858452039,34806112585
1.59857E+12,1.000734366,13028548270,34566522791
1.59866E+12,1.001071743,13129348617,30966170779
1.59875E+12,1.000327765,13302097288,31856478490
1.59883E+12,0.999699809,13324009301,34995843752
1.59892E+12,0.999523909,13325296847,35149377247
1.599E+12,1.000448097,13442714264,43238751764
1.59909E+12,0.999679851,13625399575,43203111186
1.59918E+12,0.994584291,13682958086,42325734952
1.59926E+12,1.000524957,13944291390,46189183373
1.59935E+12,1.004826419,14146895239,53094244103
1.59944E+12,1.000763841,14156780888,47558729227
1.59952E+12,1.000277846,14155492387,43620239194
1.59961E+12,1.003078588,14249894735,41522196714
1.5997E+12,0.999868363,14336176673,35189730702
1.59978E+12,0.999983424,14437687574,43935764281
1.59987E+12,1.000349439,14583424054,35346029129
1.59996E+12,1.000341551,14699656954,34624098988
1.60004E+12,1.000765211,14726592942,36241617625
1.60013E+12,1.001007196,14728080925,39656336900
1.60021E+12,1.000209882,14927227968,38756861577
1.6003E+12,1.000180456,14957143001,39579829044
1.60039E+12,1.000952383,15065278642,40146468290
1.60047E+12,1.000576327,15138915465,39379267436
1.60056E+12,1.000174597,15212009141,33335946546
1.60065E+12,1.002401442,15210458847,33781763221
1.60073E+12,1.000046165,15210934527,41573547147
1.60082E+12,1.00054701,15207247917,33999511557
1.60091E+12,0.999488323,15239262469,32234446705
1.60099E+12,0.999648344,15232006517,35072281091
1.60108E+12,0.99976179,15198008748,31993619553
1.60116E+12,1.000151081,15280949125,28820863360
1.60125E+12,0.99939023,15354889137,29307720522
1.60134E+12,1.000088725,15395506651,31026546673
1.60142E+12,1.001151972,15466015672,30129035766
1.60151E+12,1.000519086,15517416775,28716486086
1.6016E+12,0.999917289,15506096330,32284651454
1.60168E+12,1.001150098,15559126338,33247155372
1.60177E+12,1.000496455,15593659414,25056972872
1.60186E+12,1.000064181,15582073682,25078715306
1.60194E+12,0.999778961,15613470199,26988928629
1.60203E+12,1.000878336,15620630276,31332353955
1.60212E+12,1.000089546,15615309939,27990241489
1.6022E+12,1.000031773,15613856025,30899909593
1.60229E+12,1.000977898,15629093673,31230457377
1.60237E+12,0.999384123,15705291453,31103442135
1.60246E+12,0.999938861,15726508389,26967741737
1.60255E+12,0.999466632,15719081417,32385321214
1.60263E+12,1.000110034,15749202701,31104948901
1.60272E+12,1.000474522,15757276435,30922872467
1.60281E+12,0.998818609,15765787579,30259351504
1.60289E+12,1.000567927,15784964725,29426226652
1.60298E+12,1.000352624,15818540295,23144276109
1.60307E+12,1.001066616,15839841300,23155968890
1.60315E+12,0.999846978,15836240611,24207650510
1.60324E+12,1.001399531,15885590091,25885638599
1.60332E+12,0.981837469,15988638518,31335051767
1.60341E+12,0.998117561,16037428576,32926083271
1.6035E+12,1.000360426,16147555998,29920135253
1.60358E+12,1.000056142,16243349992,26528327915
1.60367E+12,1.000080055,16280341320,25216008426
1.60376E+12,1.000327786,16338115219,35365172506
1.60384E+12,1.00116023,16394460872,30794835443
1.60393E+12,0.999617277,16441266716,35017855628
1.60402E+12,1.000945699,16516066040,30534072185
1.6041E+12,0.999614371,16532183808,32067020215
1.60419E+12,0.997788585,16623463029,28108751849
1.60428E+12,0.997339098,16616270865,24738101276
1.60436E+12,0.999082623,16660305272,30323951754
1.60445E+12,1.00043908,16672806891,27767959285
1.60453E+12,1.000033063,16761357256,32152003554
1.60462E+12,1.002376182,16904673927,39163578587
1.60471E+12,1.000310626,16997171289,43510835202
1.60479E+12,1.002159582,17169790620,43124008602
1.60488E+12,1.00017788,17204850807,31316950435
1.60497E+12,1.000941523,17283048043,36209564648
1.60505E+12,0.997111934,17296592567,30413028371
1.60514E+12,0.998715174,17440423455,32189787693
1.60523E+12,1.000184796,17556236318,32602360313
1.60531E+12,1.001255273,17712127062,31742675285
1.6054E+12,1.00178004,17860345299,28619602670
1.60548E+12,1.003021021,17926838683,26040137068
1.60557E+12,1.000270564,17856049825,31674188936
1.60566E+12,1.001820292,17988127397,40078699659
1.60574E+12,1.000249217,18029086889,49101779955
1.60583E+12,1.000393593,18128126546,40154707936
1.60592E+12,0.999852258,18189806447,40703813948
1.606E+12,0.997815741,18341344302,54698161931
1.60609E+12,0.997206484,18423982371,59071231388
1.60618E+12,0.997796117,18468867452,61758112032
1.60626E+12,0.998062716,18624333607,74898919468
1.60635E+12,0.997326621,18610597716,56164630316
1.60644E+12,1.000329317,18979461069,81120761697
1.60652E+12,1.002736118,19015542987,50716411874
1.60661E+12,0.999182394,19028717336,43889167310
1.60669E+12,1.000623357,19127804081,41391835038
1.60678E+12,0.998255007,19100000432,56688978353
1.60687E+12,0.994793583,19258843705,63527547983
1.60695E+12,0.999090543,19392984903,47889212627
1.60704E+12,1.001261615,19453232188,39841762132
1.60713E+12,1.003986798,19616345385,43718444845
1.60721E+12,1.001683319,19673710812,39025341308
1.6073E+12,1.001336845,19692101877,34949028389
1.60739E+12,1.000365228,19695202345,34758671979
1.60747E+12,0.99817029,19756413071,38931773030
1.60756E+12,1.000598244,19731593806,48478209602
1.60764E+12,1.000863184,19775400468,36868153695
1.60773E+12,0.999957612,19774158324,39300262409
1.60782E+12,0.998793653,19799083141,33920748217
1.6079E+12,0.999157938,19824289197,35716330657
1.60799E+12,0.999592233,19832906051,31906308925
1.60808E+12,0.999773209,19756381668,34912750509
1.60816E+12,0.998546564,19757024760,50622191919
1.60825E+12,0.997295309,19949736008,80217750873
1.60834E+12,0.998875325,20022296287,55476232084
1.60842E+12,0.998295648,20082054875,50813884203
1.60851E+12,1.002809799,20363396934,50642166156
1.6086E+12,1.002029794,20352568043,56045236103
1.60868E+12,1.001961639,20473741651,56285751886
1.60877E+12,1.004012643,20559034245,65223503054
1.60885E+12,1.002382623,20588104978,58339107535
1.60894E+12,1.002935721,20750908442,55538895733
1.60903E+12,1.002081207,20763290845,56722879091
1.60911E+12,1.001305123,20803077157,72620203806
1.6092E+12,1.00205874,20856035046,59541015355
1.60929E+12,1.001223731,20873380060,57716128688
1.60937E+12,1.001564488,20920738589,56031648978
1.60946E+12,1.000052065,20934027063,50122642446
1.60955E+12,1.001992607,21123644615,46908184580
1.60963E+12,1.003120509,21202977967,65600559358
1.60972E+12,1.000721186,21350523809,88050410444
1.6098E+12,0.999706128,21808226475,1.07934E+11
1.60989E+12,1.002747179,21938753509,94209342879
1.60998E+12,1.007831529,22300090404,1.02227E+11
1.61006E+12,1.001122976,22825440973,1.12492E+11
1.61015E+12,1.002575324,23523147664,1.16099E+11
1.61024E+12,1.005228171,23789558137,88843690834
1.61032E+12,1.002045316,24279872325,1.13187E+11
1.61041E+12,1.008518453,24476886630,1.51288E+11
1.6105E+12,1.002325278,24294673601,98641615847
1.61058E+12,1.00361855,24337321170,88304528335
1.61067E+12,0.997876356,24213693581,83470865704
1.61076E+12,1.000521961,24266793529,96992240844
1.61084E+12,1.002141058,24315907744,94463862959
1.61093E+12,0.998182351,24325253500,89790741771
1.61101E+12,1.000149869,24361784336,75752435428
1.6111E+12,0.997458103,24298711593,95230363080
1.61119E+12,0.997756308,24773996063,98400901337
1.61127E+12,1.006988054,25008394353,98500138250
1.61136E+12,1.000411815,24801327623,1.095E+11
1.61145E+12,0.998581671,24747246254,74584935867
1.61153E+12,0.999586146,24813122585,75389392522
1.61162E+12,1.000845728,24943473423,81887567859
1.61171E+12,1.003201254,25059561869,77742955151
1.61179E+12,1.002074752,25255177034,77086984668
1.61188E+12,0.998860547,25378936182,82157957941
1.61196E+12,0.995040307,25228959196,1.40263E+11
1.61205E+12,0.996505222,26260606338,87677250379
1.61214E+12,1.000889277,26460152363,77589141305
1.61222E+12,0.997456463,26539965349,87376525507
1.61231E+12,1.000929244,26737565394,86161399687
1.6124E+12,0.999919279,27040294469,80620809731
1.61248E+12,1.001396109,27464486048,96063694555
1.61257E+12,1.00204021,27816326086,88244095697
1.61266E+12,0.999377442,28318232689,88304160293
1.61274E+12,0.998733479,28564384007,1.00587E+11
1.61283E+12,1.002968119,28863249466,1.19094E+11
1.61292E+12,0.995561309,29758402439,1.20396E+11
1.613E+12,0.998018843,30256118930,1.27287E+11
1.61309E+12,0.997606548,30750705243,1.05043E+11
1.61317E+12,0.997166064,31064574294,1.07179E+11
1.61326E+12,0.998774389,31539493807,1.0824E+11
1.61335E+12,0.996301225,31950061617,98377990878
1.61343E+12,1.00017935,32119872730,1.157E+11
1.61352E+12,1.001078719,32322580881,1.01811E+11
1.61361E+12,1.00067379,32391466874,1.03048E+11
1.61369E+12,1.000289238,33157947105,97785999949
1.61378E+12,1.00634942,33750136268,1.1856E+11
1.61387E+12,1.005056461,34371952648,1.36196E+11
1.61395E+12,1.003590818,34386570526,1.14501E+11
1.61404E+12,1.005265471,34756738534,1.70202E+11
1.61412E+12,1.003709073,34896050920,1.94422E+11
1.61421E+12,1.010288565,35055733490,1.30288E+11
1.6143E+12,1.003721658,34953515263,1.02932E+11
1.61438E+12,1.00804506,35297886362,1.30683E+11
1.61447E+12,0.993995964,35019017696,93002675832
1.61456E+12,1.011355525,35168931969,1.14593E+11
1.61464E+12,1.008234193,35205221027,1.05653E+11
1.61473E+12,1.00843341,35648335235,95192365146
1.61482E+12,0.999225705,35849578088,97874443746
1.6149E+12,1.003303083,36436768967,1.06264E+11
1.61499E+12,0.9984892,36442357699,94999863455
1.61508E+12,1.001848994,36505130744,76330557959
1.61516E+12,1.00313682,36537451758,77905261747
1.61525E+12,1.000358151,36485945568,93938027402
1.61533E+12,1.002505288,36891976399,1.00528E+11
1.61542E+12,0.997083159,37294121249,1.02564E+11
1.61551E+12,1.002233495,37582370331,1.03545E+11
1.61559E+12,1.002028329,38189879217,1.04152E+11
1.61568E+12,1.001952694,38311238719,1.10975E+11
1.61577E+12,1.003703473,38391230641,89031352801
1.61585E+12,1.003035636,38533359863,1.15152E+11
1.61594E+12,1.001648242,38715432782,1.03868E+11
1.61603E+12,1.004046896,38960558816,97566273638
1.61611E+12,1.003875784,39026603881,89067622560
1.6162E+12,1.004386143,39402122651,81485059573
1.61628E+12,1.004355472,39691193064,82315556819
1.61637E+12,1.003391859,39733383315,81063542768
1.61646E+12,1.003584866,39779162452,89918317302
1.61654E+12,0.998356406,39679592731,92875884664
1.61663E+12,0.998859618,39874985486,97948362052
1.61672E+12,0.998882299,40325387954,1.05239E+11
1.6168E+12,0.99955902,40289735332,86727658289
1.61689E+12,1.00000477,40515567103,80424190877
1.61698E+12,1.003428314,40696987500,75106778250
1.61706E+12,0.99922361,40527975008,88932229089
1.61715E+12,0.999905505,40730247054,92130603672
1.61724E+12,1.000287827,40816914164,1.07713E+11
1.61732E+12,1.000735662,40835188152,1.14529E+11
1.61741E+12,1.000561052,41789686878,1.08843E+11
1.61749E+12,1.000637287,42448788686,1.13508E+11
1.61758E+12,1.000522938,42493963928,1.06097E+11
1.61767E+12,0.999328202,42544365000,1.33728E+11
1.61775E+12,1.000303106,43125054017,1.4442E+11
1.61784E+12,0.999459887,43178291901,1.51691E+11
1.61793E+12,1.001775957,43829500563,1.03502E+11
1.61801E+12,0.999502703,43883964993,94413452141
1.6181E+12,0.999258102,44559427154,1.18138E+11
1.61819E+12,1.000934681,44446295786,1.12616E+11
1.61827E+12,1.000793271,44597273099,1.23526E+11
1.61836E+12,1.001228555,45518007080,1.5242E+11
1.61844E+12,0.999671888,45928633895,1.78588E+11
1.61853E+12,0.999981197,46601536891,1.4441E+11
1.61862E+12,0.998926549,46966476338,2.32561E+11
1.6187E+12,1.001348993,47980429555,1.81717E+11
1.61879E+12,1.00058387,48440253076,2.31571E+11
1.61888E+12,0.999836913,48246126852,1.74849E+11
1.61896E+12,1.000389262,48820994301,1.75714E+11
1.61905E+12,0.997144848,49176280914,1.28777E+11
1.61914E+12,1.001102805,49655032886,1.65686E+11
1.61922E+12,1.001769538,49477553575,1.96114E+11
1.61931E+12,0.998545616,49501156853,1.08407E+11
1.6194E+12,1.003861841,50300761608,98075318189
1.61948E+12,1.000592288,50177957599,1.24925E+11
1.61957E+12,0.996849716,50288933665,1.0683E+11
1.61965E+12,1.001600446,51109245003,1.19721E+11
1.61974E+12,1.000697875,51252930927,1.07508E+11
1.61983E+12,1.001373022,51180431596,1.10626E+11
1.61991E+12,1.000547246,51679435030,1.06207E+11
1.62E+12,1.000592914,51994800962,1.02053E+11
1.62009E+12,1.001319839,52331138431,1.29965E+11
1.62017E+12,1.003531705,52279586920,1.98862E+11
1.62026E+12,0.998492436,53023829034,2.03682E+11
1.62035E+12,1.000299308,53739048757,2.13476E+11
1.62043E+12,1.001825304,54969338626,1.96217E+11
1.62052E+12,0.998844008,55472173386,1.7631E+11
1.6206E+12,1.001046267,55793170949,2.02214E+11
1.62069E+12,1.007187193,56104046205,2.05115E+11
1.62078E+12,1.000726308,56741107699,1.92573E+11
1.62086E+12,1.003191955,57651461404,1.92263E+11
1.62095E+12,0.992982559,57935084385,2.58103E+11
1.62104E+12,0.998631394,58027326445,1.75625E+11
1.62112E+12,0.995133803,58377161527,1.82414E+11
1.62121E+12,0.997646558,58715150844,1.77764E+11
1.6213E+12,1.005934752,58391640940,1.92659E+11
1.62138E+12,0.997026626,58284037564,1.6321E+11
1.62147E+12,0.994190552,58182230212,2.95373E+11
1.62156E+12,1.004576906,58467894311,2.26147E+11
1.62164E+12,0.99889748,58629178479,1.8605E+11
1.62173E+12,1.002869641,59767412544,1.40621E+11
1.62181E+12,1.001364842,59697759251,1.72755E+11
1.6219E+12,1.003080831,59790210429,1.67908E+11
1.62199E+12,1.001159962,60307482211,1.38659E+11
1.62207E+12,0.999310381,60846903801,1.23159E+11
1.62216E+12,0.999275728,61056295405,1.08509E+11
1.62225E+12,1.000630746,61346578033,1.21041E+11
1.62233E+12,0.9991616,61416977214,1.11549E+11
1.62242E+12,0.998048695,61799686629,95498961357
1.62251E+12,0.997550375,61813544731,1.06333E+11
1.62259E+12,1.002337162,62110159632,1.05833E+11
1.62268E+12,0.999472739,61905332784,97323504110
1.62276E+12,1.000328979,61834495648,86892392429
1.62285E+12,1.000645329,62160346215,1.00628E+11
1.62294E+12,1.001008706,62319635038,81173603489
1.62302E+12,1.002578234,62589210931,60531968485
1.62311E+12,1.000276265,62445503052,76174863844
1.6232E+12,1.002422628,62613679392,1.06419E+11
1.62328E+12,1.001749091,62667272868,1.00067E+11
1.62337E+12,1.003980992,63018063099,79669972988
1.62346E+12,1.000683117,62813263302,66514923299
1.62354E+12,1.004268765,63041668654,69548566118
1.62363E+12,0.999425139,62737616333,66539632554
1.62372E+12,1.001118959,62843943664,72213893676
1.6238E+12,1.002881877,62955531640,65068923450
1.62389E+12,0.998502369,62680833590,63640379590
1.62397E+12,1.002919413,62915990239,59354282651
1.62406E+12,1.000877119,62781866044,61477956089
1.62415E+12,1.004211467,63022640616,50151966978
1.62423E+12,1.001195365,62833355064,62168327233
1.62432E+12,0.997209347,62433331566,89774922720
1.62441E+12,1.004533211,62958009950,1.0316E+11
1.62449E+12,1.002821211,63059140319,76191360476
1.62458E+12,1.00219663,62965359731,62113762371
1.62467E+12,1.000703468,62770695879,69467202231
1.62475E+12,1.00316069,63630251952,65951955504
1.62484E+12,1.00180207,63238142380,58288975533
1.62492E+12,1.003851388,62957687637,63879176759
1.62501E+12,1.000417552,62662681797,69037137060
1.6251E+12,1.004459573,62778375249,66616719527
1.62518E+12,1.00163076,62764949426,60034178044
1.62527E+12,1.00432376,62826352745,50482915324
1.62536E+12,1.003225211,62773752278,45167551910
1.62544E+12,0.99514628,62252247475,44490230128
1.62553E+12,1.003829993,62795464775,51934542315
1.62562E+12,1.002526559,62673222841,53122112244
1.6257E+12,0.999837737,62500080597,48556916261
1.62579E+12,1.002675213,62650981204,55354437105
1.62588E+12,1.003341361,62597287224,50142997081
1.62596E+12,1.004324904,62625649754,39308222826
1.62605E+12,1.000960373,62447338868,32369587800
1.62613E+12,1.002396398,62544311505,39341151132
1.62622E+12,1.004131255,62625079421,39181144291
1.62631E+12,1.002607644,62311226406,44457108723
1.62639E+12,1.00306094,62399251245,42942514427
1.62648E+12,0.999707096,62114787444,40996300778
1.62657E+12,1.001775184,62276606129,35876567285
1.62665E+12,1.00261766,62544907667,34327353002
1.62674E+12,1.001920542,62305629668,38292564096
1.62683E+12,1.001945068,62179886376,42969296507
1.62691E+12,1.002535481,62271271236,55470910635
1.627E+12,1.001395952,62140538003,43428813456
1.62708E+12,1.00245312,62087552803,46110441881
1.62717E+12,1.002305085,62150298514,51078732780
1.62726E+12,1.00288563,62035298715,43060798847
1.62734E+12,1.006467533,62186756800,87720501570
1.62743E+12,1.004315108,62234987754,65488125868
1.62752E+12,0.997566322,61826846626,62045341330
1.6276E+12,1.003277129,62121870026,44227225787
1.62769E+12,1.002183436,62114781309,55481278441
1.62778E+12,1.000152517,61982505061,49381844742
1.62786E+12,1.003297148,62277717172,50790427043
1.62795E+12,1.001059927,62235948823,51360534465
1.62804E+12,1.006696486,62418179896,50117322091
1.62812E+12,0.993630132,62018887953,49828010655
1.62821E+12,1.000134712,62246711954,64426994854
1.62829E+12,1.001303248,62311902806,64400922324
1.62838E+12,1.00082333,62320920591,76343156252
1.62847E+12,1.001543384,62528591971,71557817162
1.62855E+12,1.005094116,62530992251,74432571540
1.62864E+12,0.998819552,62714116807,65194978747
1.62873E+12,1.001924139,62917564699,74371494541
1.62881E+12,1.0012358,63262016421,72065705127
1.6289E+12,0.999571554,63170658194,60466877019
1.62899E+12,1.000119416,63506317811,62758717544
1.62907E+12,1.001193837,63683568339,63903879901
1.62916E+12,0.999826978,63948326323,69259980946
1.62924E+12,1.001483038,64394092487,72440876143
1.62933E+12,1.00179992,64430838255,64659327808
1.62942E+12,1.008418505,64498000092,64949224291
1.6295E+12,1.001161379,64751172753,60897603904
1.62959E+12,1.000481283,65031061328,64032558324
1.62968E+12,1.005613441,65323477629,48676818757
1.62976E+12,1.000089194,65164646791,63450185051
1.62985E+12,1.001988624,65445282987,66526344856
1.62994E+12,1.000555508,65829983683,63803332499
1.63002E+12,0.996836866,65635362613,61483045476
1.63011E+12,1.001392676,65932440978,62528481403
1.6302E+12,1.000868876,65898684245,49534809914
1.63028E+12,1.002129229,65810347296,48188982103
1.63037E+12,0.999356846,65898199595,55804608063
1.63045E+12,1.002210207,66120214794,69335489587
1.63054E+12,1.001142739,66048068488,72109548048
1.63063E+12,0.99951555,66094643840,70543006790
1.63071E+12,0.99886494,66805863938,78221092961
1.6308E+12,0.997102198,66972242474,68373910233
1.63089E+12,1.000428818,67199682877,68724863273
1.63097E+12,0.999971447,67905439809,76606648661
1.63106E+12,1.001530777,68079879671,1.32982E+11
1.63115E+12,1.003511361,69440355785,1.06096E+11
1.63123E+12,1.003760235,69442556613,87350426697
1.63132E+12,0.9989845,69151319363,78831937625
1.6314E+12,1.002384219,69259977035,68482616890
1.63149E+12,1.010674085,70052465366,63775009073
1.63158E+12,1.002465958,69480907311,84213619419
1.63166E+12,1.003170062,69533002536,67613192901
1.63175E+12,1.001199046,69396384925,60094137366
1.63184E+12,1.001822845,69516780239,65963229618
1.63192E+12,1.004573322,69622935588,57809831017
1.63201E+12,1.002295743,69503703943,53536342231
1.6321E+12,1.00362861,69596130937,52644305155
1.63218E+12,1.000241033,69521719398,91314255997
1.63227E+12,0.991877794,69104773859,85808893181
1.63236E+12,1.000755358,69542040676,73738822420
1.63244E+12,1.001312818,69524647805,63721474412
1.63253E+12,1.000041255,69909498276,85090629608
1.63261E+12,1.002862238,69690920737,63422704209
1.6327E+12,1.003592217,69683532761,71047794719
1.63279E+12,0.994717608,69173287077,64944551950
1.63287E+12,0.996852215,69339344817,59357602146
1.63296E+12,1.003546353,69575416297,58421886323
1.63305E+12,1.001963927,69520021606,59373450629
1.63313E+12,1.002294117,69067396367,76546216712
1.63322E+12,1.002970432,69069226755,63059657751
1.63331E+12,1.002178811,69113874336,56279115641
1.63339E+12,1.001918387,69149565679,68459935986
1.63348E+12,1.00231366,69039446923,71994085697
1.63356E+12,1.000213451,68940330351,90730364995
1.63365E+12,1.001979349,69153679449,84443307841
1.63374E+12,1.001943146,69269803971,74432424237
1.63382E+12,1.001847549,69272618744,64931192052
1.63391E+12,1.001271244,69282890260,65362047383
1.634E+12,1.003646564,69739533709,71922119606
1.63408E+12,1.001712579,69705691584,66146145970
1.63417E+12,1.002837262,69800578221,70010581414
1.63426E+12,1.000940781,69638061210,62076369115
1.63434E+12,1.000900563,69586865296,82702631102
1.63443E+12,1.002779493,70147619753,62084141023
1.63452E+12,1.002845304,69917271306,51134503343
1.6346E+12,1.000376743,70074600269,61874874893
1.63469E+12,1.003872526,69936270371,57284066108
1.63477E+12,0.999964471,70104463102,62546170873
1.63486E+12,0.998323278,70426351670,77111048380
1.63495E+12,1.004037909,70699830054,69604343930
1.63503E+12,1.005143056,70792324588,52758017830
1.63512E+12,1.004773536,70679207195,61643865816
1.63521E+12,1.004107855,70815319785,61843552131
1.63529E+12,1.000489538,70895565805,70732310467
1.63538E+12,1.001533833,70922567495,1.11079E+11
1.63547E+12,1.002488718,71063969239,1.19751E+11
1.63555E+12,1.001938653,71315484748,83396711625
1.63564E+12,1.002382553,71422333863,76041095793
1.63572E+12,0.999998572,71151207597,81300388759
1.63581E+12,1.001456858,71240202916,78383184025
1.6359E+12,1.004493833,71354969505,9.26768E+11
1.63598E+12,1.002130632,71984975485,1.29462E+11
1.63607E+12,1.004365816,72351970648,80429821680
1.63616E+12,1.004264994,73061551589,69935661472
1.63624E+12,1.003714708,72974381348,62148931495
1.63633E+12,1.005385304,73749377877,51023872197
1.63642E+12,1.000475561,74778838818,76474192227
1.6365E+12,1.001148896,74780223271,85948918160
1.63659E+12,1.005008783,75077270862,1.02308E+11
1.63668E+12,1.000689181,74954116805,75932344480
1.63676E+12,1.005497569,74984703284,77462009060
1.63685E+12,1.004165878,75044087945,59295211826
1.63693E+12,1.007390252,75139550993,49557582733
1.63702E+12,1.001877264,74842834674,58835988895
1.63711E+12,1.002441842,74574774698,90751452817
1.63719E+12,1.006862842,74996127428,76647805465
1.63728E+12,1.002494787,74839689103,84042430207
1.63737E+12,1.008138894,74229030617,73979354358
1.63745E+12,1.005691727,74321124405,61220689907
1.63754E+12,1.003002701,74291815408,59845824444
1.63763E+12,1.000223854,73928379180,70612347652
1.63771E+12,1.001457445,73494502902,79498269971
1.6378E+12,1.000646258,73474319800,78690316489
1.63788E+12,0.998101272,73352503175,83182243896
1.63797E+12,1.000233222,73748556194,93703953175
1.63806E+12,1.001056545,73949327614,65174231893
1.63814E+12,0.999079204,73995047440,64696459404
1.63823E+12,0.999671247,74251120217,64422285127
1.63832E+12,0.9984957,74252385372,77903647941
1.6384E+12,1.00023919,75043097238,71739462615
1.63849E+12,0.997743394,74875807714,66463745821
1.63858E+12,1.00051643,75168454210,80036898640
1.63866E+12,1.000746467,75212215911,1.16527E+11
1.63875E+12,1.001361425,76606478055,70119447909
1.63884E+12,0.999820251,76491283331,82163517271
1.63892E+12,1.001477735,77389032829,65907345019
1.63901E+12,0.999845668,77339876908,59743800235
1.63909E+12,0.998098394,77154353572,59523661456
1.63918E+12,0.996447036,76862460768,60222119617
1.63927E+12,1.000130861,77193390368,52283713492
1.63935E+12,0.999384956,77362822149,41144647497
1.63944E+12,0.9974936,77266043808,60765150718
1.63953E+12,1.002128817,77456641506,66074380690
1.63961E+12,1.000253274,77674023096,71759566149
1.6397E+12,0.999459543,77032025806,54989839084
1.63979E+12,0.998387253,77305287658,66684874882
1.63987E+12,0.999904914,77309517760,56360326799
1.63996E+12,0.998636639,77211484120,50252938999
1.64004E+12,1.003115435,77830601891,65225513646
1.64013E+12,1.002307839,77545654776,53808596865
1.64022E+12,1.001359618,77453048547,52919369147
1.6403E+12,1.002993961,77464257577,61609424092
1.64039E+12,1.003063812,77872284861,54356891469
1.64048E+12,1.0011658,78082501156,44025539295
1.64056E+12,1.001877026,78137948111,45377838494
1.64065E+12,1.000567864,78035844533,48864847059
1.64074E+12,1.000460148,78185516708,64358413847
1.64082E+12,1.002275417,78072057580,55583893985
1.64091E+12,1.001336372,78441569755,48868049781
1.641E+12,0.998582207,78396945715,49196717111
1.64108E+12,1.005623594,78778422990,38101900235
1.64117E+12,1.000483441,78481342990,35584063770
1.64125E+12,1.000962964,78388221317,49571178475
1.64134E+12,0.998683448,78502373121,52215823894
1.64143E+12,1.003024397,78772213379,66142943859
1.64151E+12,1.001171442,78639572254,61506467926
1.6416E+12,1.002094804,78498478180,76248643218
1.64169E+12,0.997693089,78296609765,54020042908
1.64177E+12,0.999475668,78054241928,43865832492
1.64186E+12,1.001096418,78481657327,61684214451
1.64195E+12,1.000418413,78555065237,62955340039
1.64203E+12,1.000972444,78482021770,51924932038
1.64212E+12,0.999478513,78355483483,51257929069
1.6422E+12,1.000893867,78464443412,50376244119
1.64229E+12,0.999764362,78324639023,36607366340
1.64238E+12,1.000303512,78423364533,37225946174
1.64246E+12,1.002109407,78444685550,45484203025
1.64255E+12,1.000021974,78383467334,46772567826
1.64264E+12,0.998961173,78380618748,44980654362
1.64272E+12,1.000074752,78282598757,46245235379
1.64281E+12,0.999263731,78144826788,79895239035
1.6429E+12,1.00251203,78448336905,85185402829
1.64298E+12,0.999979782,78310182894,56471809484
1.64307E+12,1.005231939,78669518056,80137055338
1.64316E+12,1.001427966,78269272661,53644306755
1.64324E+12,1.001630152,78752828372,60759985595
1.64333E+12,1.007037932,78718773466,50779345547
1.64341E+12,1.00183457,78249351193,45928958736
1.6435E+12,1.003155835,78366901631,34858716524
1.64359E+12,1.001870256,78198382293,30309259658
1.64367E+12,1.001617419,78062781790,37880065303
1.64376E+12,1.001444587,78016936425,36738926224
1.64385E+12,1.001936169,78038075904,38064751930
1.64393E+12,1.001402213,78064010106,36776101831
1.64402E+12,1.005529503,78063205577,50685760562
